,Party,Year,Date,Tweet,Populist,Role,Left/right,Prog/cons
3953,D66,2023,2023-03-04,“We kunnen alleen die doorbraak forceren als mannen zij aan zij staan met vrouwen. Samen kunnen we het verschil maken.” (LINK),no,coalition,middle,progressive
3954,PVV,2022,2022-03-12,Vriendelijk zingende Marokkanen 😁,yes,opposition,right,conservative
3955,FvD,2023,2023-02-16,De klimaatdoelen van Rutte en Kaag zijn een fiasco voor Nederland. Belastingen worden hoger en de regeldruk neemt toe. Geen wonder dat bedrijven massaal vertrekken.De kiezer kan alleen verandering afdwingen door #HASHTAG te stemmen op 15 maart. (LINK),yes,opposition,right,conservative
3956,GroenLinks,2022,2022-06-15,"@USER Kortom, je kunt wat ons betreft niet kiezen voor het één of het ander. Het gaat om het aanpakken van het systeem eronder.",no,opposition,left,progressive
3957,PvdA,2022,2022-12-14,"""We zijn de volkshuisvesting, toch ooit een baken van trots, als een afvoerputje gaan zien. Sociale huurders zouden afhankelijk zijn van anderen en van de staat. Alsof huisvesting voor hen geen recht is, maar een gunst.""- @USER #HASHTAG (LINK)",no,opposition,left,progressive
3958,PVV,2022,2022-12-25,"De premier van Marokko spreekt. Alles en iedereen interesseert hem, behalve Nederlanders. #HASHTAG",yes,opposition,right,conservative
3959,D66,2022,2022-06-17,Voor het eerst in heel lange tijd is er morgen weer een écht #HASHTAG We hopen je daar te zien. Je hebt nog tot 23.59 uur om je ticket te bestellen 👇(LINK) (LINK),no,coalition,middle,progressive
3960,FvD,2022,2022-03-08,Het escaleren van de situatie in Oekraïne heeft de gasprijzen tot nieuwe recordhoogten gebracht. Nu zorgt Rutte ook nog voor een toenemende druk op de huizenmarkt door tienduizenden migranten te verwelkomen. #HASHTAG wil onmiddellijk lastenverlichting en onze eigen mensen huisvesten. (LINK),yes,opposition,right,conservative
3961,CDA,2022,2022-02-02,⛔ Stop #HASHTAG ➡️ 2 op de 3 jonge vrouwen zijn weleens lastiggevallen. ➡️ Zelfs 75% van de 18 tot 21 jarigen.➡️ 25% werd achterna gelopen.🔗 (LINK) (LINK),no,coalition,middle,conservative
3962,D66,2022,2022-06-07,@USER @USER Natuurlijk willen wij dat kinderporno wordt opgespoord. Dit is echter een taak van politie en justitie en niet van een stichting als het EOKM. Zulke niet-overheidsorganisaties zouden zelfs bestaande onderzoeken kunnen verstoren. Vandaar de tegenstem. ^Kim,no,coalition,middle,progressive
3963,PVV,2022,2022-09-26,Leugenaar#HASHTAG,yes,opposition,right,conservative
3964,CDA,2022,2022-03-11,“Economische klappen als deze wegen zwaarder voor mensen die het al niet ruim hebben. Met deze maatregelen komen we de ergste nood tegemoet van die mensen die dat het hardst nodig hebben.” - Minister van Sociale Zaken @USER (LINK),no,coalition,middle,conservative
3965,FvD,2022,2022-06-20,Oekraïne is door en door corrupt. Als het gaat om bestuurlijke integriteit dan is Oekraïne van hetzelfde niveau als Afrika. Zo laag legt #HASHTAG de lat. Behoort corruptie ook tot de ‘Europese waarden’ die de EU meent te beschermen? #HASHTAG (LINK) (LINK),yes,opposition,right,conservative
3966,PvdA,2022,2022-11-28,"""Het is tijd om een economie vorm te geven waarin we écht waarde toekennen aan werk en ervoor zorgen dat werken veel meer gaat lonen dan het hebben van een vermogen.""@USER bij @USER over de keuzes die we nu moeten maken. ⤵️ (LINK)",no,opposition,left,progressive
3967,D66,2022,2022-03-15,Stem in vrijheid. Voor vrijheid. Wees niet stil. Gebruik je stem. #HASHTAG #HASHTAG (LINK),no,coalition,middle,progressive
3968,PVV,2022,2022-03-10,Onbetaalbaar! De automobilist is de klos.Meer dan de helft van de #HASHTAG is accijns en btw.De overheid verrijkt zich over de rug van de automobilist.Verlaag de btw + accijnzen of nog beter: ze ze tijdelijk op 0!Dan maar wat miljarden minder voor stikstof en klimaat! (LINK),yes,opposition,right,conservative
3969,D66,2023,2023-03-08,@USER @USER Terechte oproep! Minder stikstof is de enige weg vooruit. Om de natuur te herstellen en weer huizen te bouwen. Wil jij dit ook? Stem dan PARTY #HASHTAG,no,coalition,middle,progressive
3970,PVV,2023,2023-03-03,Er zijn 900.000 twintigers en dertigers die nog thuis wonen en geen woning kunnen krijgen omdat u de halve wereld ons land binnenhaalt en ze onze woningen met voorrang geeft. En ik wil het opnemen voor de Nederlanders! #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG (LINK),yes,opposition,right,conservative
3971,GroenLinks,2022,2022-02-03,Kies voor betaalbaar wonen voor iedereen. Kies 16 maart voor PARTY in jouw gemeenteraad. 💚❤️,no,opposition,left,progressive
3972,PVV,2022,2022-03-18,Nederland ❤️(LINK),yes,opposition,right,conservative
3973,FvD,2022,2022-10-27,Kinderen aanmoedigen om een “#HASHTAG te ondergaan - oftewel: ze onomkeerbaar chemisch steriliseren/hun geslachtsdeel verminken - is één van de grootste misdaden die er is.#HASHTAG #HASHTAG,yes,opposition,right,conservative
3974,CDA,2022,2022-01-18,3x is scheepsrecht! Welkom terug @USER en heel veel succes. 💪 #HASHTAG (LINK),no,coalition,middle,conservative
3975,FvD,2022,2022-06-06,Al in 2016 waarschuwde @USER dat er met het Associatieverdrag werd aangestuurd op chaos in Oekraïne. En hij voorspelde waarvoor die chaos zou worden gebruikt: het inlijven van Oekraïne in de EU. Precies dat proces is nu in volle gang. #HASHTAG (LINK),yes,opposition,right,conservative
3976,PVV,2022,2022-11-27,Marokkaans tuig bij onze zuiderburen 😡(LINK),yes,opposition,right,conservative
3977,FvD,2022,2022-09-14,#HASHTAG wil een #HASHTAG,yes,opposition,right,conservative
3978,GroenLinks,2022,2022-05-18,"Er is nú eerlijke en effectieve #HASHTAG nodig. Wij maakten eerder al een routekaart naar een duurzame samenleving, een Green New Deal voor Nederland: (LINK) Wanneer gaat dit kabinet de klimaatcrisis serieus nemen? 🚨",no,opposition,left,progressive
3979,FvD,2023,2023-01-11,Dit betekent de CO2-belasting in de praktijk. Een vlucht met het gezin naar Spanje wordt al snel honderden euro's duurder. Gewone Nederlanders krijgen de rekening gepresenteerd voor de megalomane klimaatambities van de elite. Schaamteloos. #HASHTAG #HASHTAG (LINK),yes,opposition,right,conservative
3980,SP,2022,2022-05-17,Werkgevers zien meer arbeidsmigratie als de oplossing voor hun tekort aan personeel. Wij hebben andere oplossingen.👇 (LINK),yes,opposition,left,progressive
3981,GroenLinks,2022,2022-03-13,"Komende dagen gaan de stembussen open voor de #HASHTAG en kun jij kiezen voor een menselijk, eerlijk en duurzaam Nederland.Wil je nog in actie komen? Meld je dan aan voor de eindsprint van onze campagne, je vindt ons door het hele land! (LINK)",no,opposition,left,progressive
3982,D66,2022,2022-09-27,@USER @USER Dat we ons inzetten voor de Transgenderwet haalt de urgentie bij andere onderwerpen niet weg. Wij vinden het belangrijk om ons ook in te zetten voor mensen in kwetsbare posities en hun belangen te behartigen. ^Noa,no,coalition,middle,progressive
3983,GroenLinks,2022,2022-02-12,"""Het systeem is rot, en dat moeten we aanpakken.En wij kunnen dat.We blijven bij onze idealen, staan samen met linkse en progressieve bewegingen tegen oprukkend fascisme en bieden mensen een toekomst.""@USER -voorzitter @USER op het #HASHTAG ❤️💚 (LINK)",no,opposition,left,progressive
3984,FvD,2023,2023-01-31,Nederland scoort historisch slecht op de internationale corruptie-index. Dat is niet gek: bijna alle topfuncties worden in achterkamertjes onderling verdeeld door de bestuurlijke elite. Het zet de deur open voor belangenverstrengeling. #HASHTAG wil deze baantjescarrousel openbreken. (LINK),yes,opposition,right,conservative
3985,PvdA,2022,2022-06-14,Met onze voorstellen laten we zien dat het écht anders kan: • Eenmalige najaarstoeslag van €500 voor mensen die zorgtoeslag ontvangen 🩺• Snelle verhoging van het minimumloon naar 14 euro 💰• Huurbevriezing van sociale huurwoningen 🏡 (LINK),no,opposition,left,progressive
3986,PVV,2022,2022-08-18,Kunt u uw energierekening niet meer betalen? En de boodschappen? De huur?Stuur mij uw verhaal dan kunnen we de druk op het kabinet om u dit jaar nog fors te helpen verder opvoeren!Stuur uw eigen ervaringen mbt koopkracht naar: koopkracht@USER #HASHTAG #HASHTAG (LINK),yes,opposition,right,conservative
3987,PvdA,2022,2022-11-17,Door de hoge energieprijzen dreigt een kwart van de sportclubs in Nederland om te vallen. 🚨Dat kan écht niet. Daarom roepen we het kabinet op om nu in actie te komen.Lees hier onze voorstellen en help mee door de petitie te tekenen. ⤵️✍️(LINK),no,opposition,left,progressive
3988,CDA,2022,2022-09-26,"Vrede en veiligheid zijn niet vanzelfsprekend. Leg de uitgaven voor defensie daarom wettelijk vast. ''Onze krijgsmacht heeft niet alleen meer geld, minder bureaucratie en beter afstemming in Europa nodig, maar vooral stabiel beleid."" - @USER 🔗 (LINK) (LINK)",no,coalition,middle,conservative
3989,D66,2023,2023-03-04,Vandaag spreekt @USER in aanloop naar Internationale Vrouwendag zich uit over conservatisme en seksisme. Samen met @USER gaat ze het gesprek aan in Amsterdam. (LINK),no,coalition,middle,progressive
3990,PVV,2022,2022-12-23,"Blijft maar lekker in de kou zitten met ‘n dekentje, betaal maar het volle pond voor boodschappen en de btw op energie gaat vanaf 1 jan ook weer omhoog naar 21%. Want ik ga €2.5 mrd aan Oekraïne schenken. Was getekend: Mark Rutte, de man die Nederlanders haat. #HASHTAG",yes,opposition,right,conservative
3991,PVV,2022,2022-10-04,"We zullen haar missen, Léonie was een zeer kundige en sympathieke collega. Heel veel sterkte voor alle nabestaanden en vrienden.",yes,opposition,right,conservative
3992,D66,2023,2023-03-12,"Nederland verdient een politiek die keuzes maakt en werkt aan de grote opgaven van deze tijd. Wat dit voor PARTY betekent, dat vertelt @USER deze ochtend bij Buitenhof. #HASHTAG (LINK)",no,coalition,middle,progressive
3993,SP,2022,2022-04-13,Kijk- en luistertip! 🍅@USER is vandaag te gast bij @USER over de kinderen die uit huis zijn geplaatst als gevolg van het toeslagenschandaal.📻 Om 16.30 uur op @USER En om 18.15 uur op @USER (LINK),yes,opposition,left,progressive
3994,PvdA,2022,2022-11-25,Pakketbezorgers moeten vaak tussen de 200 en 300 pakketjes per dag bezorgen. Dat zijn er nóg meer op dagen als #HASHTAG En dat allemaal voor een laag loon en onder slechte werkomstandigheden.Dat moet écht anders. De oproep van @USER ⤵️(LINK),no,opposition,left,progressive
3995,PVV,2022,2022-05-24,"Kabinet doet niets extra’s voor de koopkracht dit jaar, blijkt uit de Voorjaarsnota. Terwijl mensen NU lagere lasten nodig hebben ivm hoge inflatie, dure boodschappen en energie- en benzineprijzen. Ik zal de Kamer zo vragen Rutte aanwezig te laten zijn bij debat Voorjaarsnota. (LINK)",yes,opposition,right,conservative
3996,D66,2022,2022-05-12,Ook onze senator en rector magnificus van de Erasmus Universiteit Rotterdam @USER is gekozen. Gefeliciteerd!,no,coalition,middle,progressive
3997,PVV,2023,2023-03-05,De boerenhaat van PARTY maakt ons land helemaal kapot. Boeren en vissers die ons land hebben grootgemaakt en voor onze voedselvoorziening zorgen moeten plaatsmaken voor honderduizenden asielzoekers en profiteurs. Keer het tij op 15 maart! #HASHTAG #HASHTAG #HASHTAG,yes,opposition,right,conservative
3998,FvD,2023,2023-02-20,"De nieuwste aflevering van Forum Inside staat volledig in het teken van woke en de gendergekte. Is het op Nederlandse universiteiten net zo erg gesteld als in de Arnhemse raad? En waar gaat de discussie überhaupt over? Om 20:00 uur meer, tot straks! #HASHTAG (LINK)",yes,opposition,right,conservative
3999,PVV,2022,2022-10-24,Zoutkamp ❤️ (LINK),yes,opposition,right,conservative
4000,GroenLinks,2023,2023-03-12,"""Onder leiding van de PARTY is de dakloosheid en het aantal mensen bij de voedselbank gestegen. Tegelijkertijd kregen miljonairs er gemiddeld 2 miljoen bij.Hoe dat kan? De PARTY kiest ervoor om de allerrijksten het minst belasting te laten betalen.""- @USER #HASHTAG",no,opposition,left,progressive
4001,PVV,2022,2022-12-15,"Rutte heeft weer gelogen. De grenzen blijven open, de asieltsunami gaat door. Stem ze weg, stem massaal PARTY op 15 maart! #HASHTAG #HASHTAG #HASHTAG (LINK)",yes,opposition,right,conservative
4002,D66,2022,2022-04-18,Lees hier de reactie van het landelijke bestuur op de oproep van een aantal PARTY-leden: (LINK),no,coalition,middle,progressive
4003,D66,2022,2022-03-14,@USER Wat leuk! Bedankt voor je stem 💚 ^Kim,no,coalition,middle,progressive
4004,FvD,2022,2022-03-08,De beweging van #HASHTAG wordt elke dag op nieuwe manieren uitgebreid. Om dat te kunnen doen hebben we IT'ers nodig. Ben jij een programmeur en wil je ons fantastische team versterken met het realiseren van de meest indrukwekkende projecten? Meld je dan aan: (LINK) (LINK),yes,opposition,right,conservative
4005,SP,2022,2022-10-10,Vandaag is het Wereld Daklozendag. In een rijk land als Nederland mogen we niet accepteren dat mensen geen huis hebben. Want wonen is een recht. Bekijk hier ons alternatief voor de wooncrisis👇 (LINK),yes,opposition,left,progressive
4006,FvD,2023,2023-03-10,Dit is wat woke-partijen zoals @USER doen met onze jeugd. Verwarring zaaien. Geslachtsoperaties aanprijzen. Minderjarigen seksualiseren. Het is om te kotsen. Blijf van onze kinderen af! #HASHTAG,yes,opposition,right,conservative
4007,PVV,2022,2022-08-23,Waar blijft de asielstop? PARTY-beloftes over een streng asielbeleid vóór de verkiezingen blijken altijd leugens. Er komen meer gelukzoekers binnen dan ooit. En @USER kakelt weer wat onzinteksten uit. #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG (LINK),yes,opposition,right,conservative
4008,PVV,2022,2022-03-18,"Denken we ook nog aan de Nederlandse gezinnen @USER Kaag, mensen die vaak netto minder te besteden hebben per week en hun energierekening niet eens meer kunnen betalen en een aalmoes van u krijgen toegeworpen? Wanneer krijgen zij extra leefgeld?",yes,opposition,right,conservative
4009,ChristenUnie,2022,2022-09-21,"Oeps, in alle drukte gister iets vergeten te posten... 🤭Bedankt voor je eindeloze inzet voor onze partij @USER 🙏 (LINK)",no,opposition,left,middle
4010,FvD,2023,2023-01-09,"Bij de PARTY doen ze alsof ze de immigratiestroom willen indammen. Natúúrlijk: de verkiezingen komen eraan. Maar wat gebeurt er buiten verkiezingstijd? Rutte heeft ruim 2,5 miljoen vreemdelingen ons land binnengelaten. #HASHTAG wil per direct een asielstop en inzetten op remigratie. (LINK)",yes,opposition,right,conservative
4011,PVV,2022,2022-09-21,U heeft de mensen keihard in de kou laten staan @USER en uw minister van Armoede van de @USER is de meest onbarmhartige ooit!#HASHTAG #HASHTAG #HASHTAG (LINK),yes,opposition,right,conservative
4012,D66,2022,2022-06-18,@USER Veel plezier! Waar kijk je het meest naar uit? ^Kim #HASHTAG,no,coalition,middle,progressive
4013,FvD,2022,2022-10-26,De aanleg van zonneakkers blijkt peperduur. Als oplossing vraagt de branche om nog meer subsidie. Absurd. Nederlanders betalen zich al scheel aan belastingen. #HASHTAG wil stoppen met de zinloze energietransitie en het geld teruggeven aan de burgers. (LINK),yes,opposition,right,conservative
4014,FvD,2022,2022-09-13,"Zojuist heeft @USER een dringend verzoek gedaan aan @USER om zijn mondelinge vragen te kiezen voor het vragenuurtje over de zorgwekkende, anti-democratische uitspraken van @USER tijdens haar HJ Schoo lezing. #HASHTAG (LINK)",yes,opposition,right,conservative
4015,FvD,2022,2022-06-30,"Het kabinet wil koploper worden in het ontwikkelen van een digitale identiteit, lezen we in het regeerakkoord. Na onderzoek blijkt dat de PARTY de grootste voorstander is van dit plan. Maar wanneer @USER kritische vragen stelt, durft @USER niet te antwoorden. #HASHTAG (LINK)",yes,opposition,right,conservative
4016,D66,2022,2022-11-17,@USER Ik heb geen lepel maar het Erasmus MC is vlakbij ons congres dus wie weet dat we elkaar nog zien! Of nou ja… zien…👀 ^Ivo,no,coalition,middle,progressive
4017,PVV,2022,2022-07-29,Mooie en zeer terechte steun voor de Nederlandse boeren!(LINK) via @USER,yes,opposition,right,conservative
4018,PvdA,2022,2022-02-19,"Je hebt het recht om te wonen op een plek waar je je thuis voelt. Maar zo’n thuis is voor veel mensen onbereikbaar geworden.Dat moet en kan anders! Daarom lanceren we ons woonmanifest, met onze oplossingen voor de woningnood. Help mee, teken ook! ⤵️(LINK)",no,opposition,left,progressive
4019,D66,2022,2022-08-14,"Er ligt een ambitieus plan om onze krijgsmacht te versterken, om meer en slimmer samen te werken met onze Europese partners. We moeten de basis op orde brengen, innoveren en moderniseren. In gesprek met onze defensieminister @USER 👇(LINK)",no,coalition,middle,progressive
