,Party,Year,Date,Tweet,Populist,Role,Left/right,Prog/cons
10889,SGP,2021,2021-12-03,"Door quarantaine deels vanuit de woonkamer en deels vanuit de Tweede Kamer: het SGP-WEEKJOURNAAL. Over korte lontjes in het parlement, maar ook over politiek bij een open Bijbel!Vanaf 19.30 uur op YouTube: https://t.co/w2aZ6L3c45 https://t.co/0K8FOppqiy",no,opposition,right,conservative
10890,SGP,2021,2021-12-02,"""Net als in 1918 bij de Spaanse Griep zou ook nu het kabinet met de kerken moeten spreken over verootmoediging en het inroepen van Gods hulp!""Bekijk hier het fragment of ga voor de hele bijdrage van @keesvdstaaij aan het #coronadebat naar: https://t.co/jHgWNzQZeW https://t.co/xQx85B61VF",no,opposition,right,conservative
10891,SGP,2021,2021-12-01,"'Ongevraagd zitten boeren, tuinders en vissers in een bestuurlijke achtbaan.'Bekijk hier een fragment of ga voor de hele bijdrage van @BisschopRoelof aan het begrotingsdebat LNV naar ons YouTube-kanaal: https://t.co/XxJOYlDmOQ https://t.co/OAKlCwADYM",no,opposition,right,conservative
10892,SGP,2021,2021-12-01,@JolandaS14 @ArdjanBoersma Namens de SGP neemt @BisschopRoelof deel aan dit debat. Zijn bijdrage is te lezen op onze website: https://t.co/7Zs491BxNk,no,opposition,right,conservative
10893,SGP,2021,2021-12-01,Benieuwd naar de adventswens van @chris_stoffer? Bekijk dan deze video of ga voor zijn volledige bijdrage aan het debat over sociale zaken naar: https://t.co/uslwVA00EP https://t.co/7wYjaysCTm,no,opposition,right,conservative
10894,SGP,2021,2021-12-01,3. Motie over het uitbreiden van wijkagenten in buitengebieden.(3/3) https://t.co/6SegVR0eQI,no,opposition,right,conservative
10895,SGP,2021,2021-12-01,2. Motie over de mogelijkheid te onderzoeken om daders (ook tijdens detentie) te dwingen om schade terug te betalen aan slachtoffers van phishing of andere internetcriminaliteit. (2/3) https://t.co/h4596ulxUd,no,opposition,right,conservative
10896,SGP,2021,2021-12-01,Goed nieuws vanuit de Tweede Kamer! Gisteren zijn deze SGP-moties van @BisschopRoelof aangenomen: 1. Motie over de veiligheid van hulpverleners te waarborgen en te zorgen voor genoeg financiële middelen;(1/3) https://t.co/4wp5AdcGG0,no,opposition,right,conservative
10897,SGP,2021,2021-11-29,"Het SGP-Weekjournaal van vorige week nog niet gezien? In de aflevering van afgelopen week hebben we het gehad over corona, rouwverlof en andere onderwerpen. Benieuwd? Terugkijken kan op ons YouTube-kanaal ⬇️https://t.co/uI4X2YxOV5 https://t.co/mUNGAgxT0k",no,opposition,right,conservative
10898,SGP,2021,2021-11-26,'Spanning rond corona en rouwverlof'Bekijk het SGP-WEEKJOURNAAL vanaf 19.30 uur op YouTube of kijk het later terug via de link:https://t.co/uI4X2YxOV5 https://t.co/jcdkkE0vYZ,no,opposition,right,conservative
10899,SGP,2021,2021-11-25,Nu aan het woord: petitie-aanbieder en ervaringsdeskundige Marrit van Exel. #rouwverlof https://t.co/q3XNEbYHnR,no,opposition,right,conservative
10900,SGP,2021,2021-11-25,Te volgen via: https://t.co/zl5Gwo9HIH,no,opposition,right,conservative
10901,SGP,2021,2021-11-25,"Overal zijn ruime verlofregelingen voor, maar voor rouwverlof is er amper iets georganiseerd. Dat moet veranderen! Vanmiddag is er op initiatief van @chris_stoffer daarom een rondetafelgesprek in de Tweede Kamer met o.a. ervaringsdeskundige Marrit van Exel.",no,opposition,right,conservative
10902,SGP,2021,2021-11-24,Wilt u de bijdrage van SGP-Senator @djhvandijk bekijken? Ga dan naar: https://t.co/fvndWgQE6h,no,opposition,right,conservative
10903,SGP,2021,2021-11-24,Bekijk op ons YouTube-kanaal hoe de VVD richting een vaccinatieplicht beweegt.Zie: https://t.co/6dtoTD7nvXSGP-senator @djhvandijk interrumpeert VVD-senator De Bruijn-Wezeman. https://t.co/wRQI7B0NdB,no,opposition,right,conservative
10904,SGP,2021,2021-11-24,Veel bedrijven krijgen niet de coronasteun die ze nodig hebben. Daarom dient SGP-Kamerlid @chris_stoffer vandaag samen met @ThierryAartsen (VVD) een motie in om het TVL-plafond te verhogen! Lees hier de motie. ⬇️ https://t.co/Z9PBwcVls3,no,opposition,right,conservative
10905,SGP,2021,2021-11-23,Goed nieuws: er komen meer betaalbare woningen voor jongeren!Vanmiddag heeft de Tweede Kamer de onderstaande motie van @BisschopRoelof aangenomen. 🏠⬇️ https://t.co/LS08IHn4or,no,opposition,right,conservative
10906,SGP,2021,2021-11-23,Vanmiddag stond de Tweede Kamer stil bij het overlijden van onze oud-fractievoorzitter Bas van der Vlies. Bekijk hier de herdenking in de Tweede Kamer: https://t.co/lvqvcOcX8x https://t.co/2EyLOpwnJY,no,opposition,right,conservative
10907,SGP,2021,2021-11-23,"Vanmiddag om 14.00 is de herdenking van onze oud-fractievoorzitter Bas van der Vlies in de Tweede Kamer.Wilt u meekijken? Dat kan via NPO Politiek, de website van de Tweede Kamer of via Debat Direct: https://t.co/gmZgQUPjMl https://t.co/mGJ1WWDQXu",no,opposition,right,conservative
10908,SGP,2021,2021-11-23,"""Als we zo doorgaan heeft NL er in 2050 twee miljoen inwoners bij. Een stad ter grote van Amsterdam, Rotterdam én Den Haag.""SGP'er @chris_stoffer vroeg gisteravond te verkennen hoe dit bijgestuurd kan worden. Het kabinet deed een toezegging. Zie ⬇️https://t.co/fclWMP3SfF",no,opposition,right,conservative
10909,SGP,2021,2021-11-22,"Heeft u het SGP-Weekjournaal van afgelopen week nog niet gezien? We hebben het onder andere gehad over het laatste coronanieuws, het wetsvoorstel van @BisschopRoelof en een terugblik op de #WeekvanhetLeven. Benieuwd? Ga dan naar: https://t.co/1Vy0RqYkPn https://t.co/CoiY1FuHww",no,opposition,right,conservative
10910,SGP,2021,2021-11-19,We zetten vandaag alle ondernemers in het zonnetje tijdens de #dagvandeondernemer. Voor veel ondernemers zijn de afgelopen 2 jaar niet makkelijk geweest. Bedankt voor jullie creativiteit en doorzettingsvermogen namens ons allemaal! https://t.co/RjxkjeTjLW,no,opposition,right,conservative
10911,SGP,2021,2021-11-17,"""Onbegrijpelijk dat het kabinet ervoor kiest om de #coronapas uit te breiden naar een groot aantal winkels. En dat ook nog eens zonder een feitelijke onderbouwing van de effectiviteit.""Ga voor de bijdrage van @chris_stoffer naar: https://t.co/bD3iYu4hLC",no,opposition,right,conservative
10912,SGP,2021,2021-11-16,Kamerlid @chris_stoffer riep zojuist tijdens het coronadebat al zijn 149 collega’s op: zeg NEE tegen 2G!Wat de SGP dan wel wil? Bekijk hier een fragment of ga voor de volledige bijdrage naar: https://t.co/GKcpoQZ8tq#coronadebat #coronapas #2G https://t.co/bgTA0y9BkQ,no,opposition,right,conservative
10913,SGP,2021,2021-11-16,Ga voor meer informatie naar onze website: https://t.co/LzrhKbJTAy,no,opposition,right,conservative
10914,SGP,2021,2021-11-16,Goed nieuws! Het wetsvoorstel van @BisschopRoelof en @peterkwint is zojuist aangenomen in de Eerste Kamer!,no,opposition,right,conservative
10915,SGP,2021,2021-11-13,Namens @SGPnieuws is @ajflach aanwezig bij de #MarsvoorhetLeven. Kijk live mee via https://t.co/wbUdY1DOOK https://t.co/DS4WCVmhlk,no,opposition,right,conservative
10916,SGP,2021,2021-11-12,"Wat waardevol en prachtig! Het Babyhuis biedt moeders en hun kindje een kans, juist als ze in een heel moeilijke en cruciale tijd van hun leven zitten.@keesvdstaaij en @BWLhoogendoorn doen verslag van hun bezoek aan @HetBabyhuis in Leiden in de #weekvanhetleven ⬇️ https://t.co/IiJd1e89Nf",no,opposition,right,conservative
10917,SGP,2021,2021-11-12,@SylviaMvanE Een andere vergelijking dan: kun je tegelijk vóór het leven zijn en vóór abortus? Het beëindigen van een zwangerschap is immers ook onomkeerbaar?,no,opposition,right,conservative
10918,SGP,2021,2021-11-12,@SylviaMvanE Thanks. En we hebben nog een poging ;) Namelijk:Kun je tegelijk vóór het leven zijn en vóór abortus?,no,opposition,right,conservative
10919,SGP,2021,2021-11-12,"U vindt zeker ook dat partijen die voor vrijheid zijn, niet tegelijk voor gevangenisstraf kunnen zijn?",no,opposition,right,conservative
10920,SGP,2021,2021-11-10,"Mijn lichaam, mijn keuze? Bekijk het eens van de andere kant! In de #weekvanhetleven vragen we aandacht voor betere hulp aan moeder én kind. Kijk op https://t.co/czIlCtB7UL. https://t.co/DkR4qIpbJx",no,opposition,right,conservative
10921,SGP,2021,2021-11-10,"Vandaag is het de dag van de #mantelzorg. Veel mensen zetten zich belangeloos en vrijwillig in voor andere mensen die zorg nodig hebben. Daarom kunnen we niet zuinig genoeg zijn op onze mantelzorgers en zetten we ze vandaag graag in het zonnetje. Bedankt, namens ons allemaal! https://t.co/B0RdTevtax",no,opposition,right,conservative
10922,SGP,2021,2021-11-10,2. Motie van @chris_stoffer over de openstelling van het ontwikkelfonds voor energiecoöperaties voor warmteprojecten.2/2 https://t.co/wVlSnCAcAF,no,opposition,right,conservative
10923,SGP,2021,2021-11-10,Goed nieuws! Gisteren zijn o.a. deze twee SGP-moties aangenomen in de Tweede Kamer.1. Motie van @BisschopRoelof over de digitale toegankelijkheid van onder andere overheidswebsites en apps;1/2 https://t.co/rQxn16TKwX,no,opposition,right,conservative
10924,SGP,2021,2021-11-09,"""Vandaag stemt de Kamer (...) over verlenging van de #coronawet inclusief de bepalingen die daarin later zijn opgenomen over de #coronapas. De SGP vond en vindt die te vergaand.""Bekijk de stemverklaring van @keesvdstaaij via: https://t.co/agPu0Z7Fm5 https://t.co/EEC4qgkQBn",no,opposition,right,conservative
10925,SGP,2021,2021-11-09,Bekijk ook ons SGP-weekjournaal waar we @BisschopRoelof en @peterkwint spraken over hun initiatiefvoorstel: https://t.co/T3FEjff9fK,no,opposition,right,conservative
10926,SGP,2021,2021-11-09,Vandaag verdedigen @BisschopRoelof en @peterkwint (SP) hun initiatiefwet om het lerarenregister te schrappen in de Eerste Kamer. Op naar minder regels en meer vrijheid voor het onderwijs! Ga voor meer info naar: https://t.co/AEnVRGQpFH https://t.co/VZ0OyKtP8y,no,opposition,right,conservative
10927,SGP,2021,2021-11-08,Met het overlijden van Bas van der Vlies verliest de SGP een voorman die zich decennia lang onvermoeibaar inzette voor de partij. De rode lijn in zijn leven en werk was: ‘Gods trouw en goedheid prijzen’. We dragen zijn gezin en andere nabestaanden op in het gebed tot God.,no,opposition,right,conservative
10928,SGP,2021,2021-11-05,Vanaf 19.30 uur op ons YouTube-kanaal: het SGP-WEEKJOURNAAL over het politieke nieuws van de afgelopen week! https://t.co/AjKEqV1Fmc,no,opposition,right,conservative
10929,SGP,2021,2021-11-04,"Kort samengevat: Tegenover China passen realisme en ruggengraat. Het land heeft duistere kanten, zie het intimideren van Taiwan en het keiharde optreden in Hong Kong. Ook christenen hebben het zwaar als ze niet buigen voor het régime, om over de Oeigoeren maar te zwijgen….",no,opposition,right,conservative
10930,SGP,2021,2021-11-04,Vandaag was het commissiedebat over China. Namens de SGP voerde @keesvdstaaij het woord. Lees zijn bijdrage op de website: https://t.co/1WWi7ly1Wq,no,opposition,right,conservative
10931,SGP,2021,2021-11-04,"""Er liggen plannen om de #coronapas in te voeren op het werk, in de zorg en in winkels. Waar eindigt dit? Wanneer stoppen we hiermee? Wat is eigenlijk het doel? En wanneer is dat bereikt?""Ga voor de bijdrage van @keesvdstaaij aan het #coronadebat naar https://t.co/B6njKBs1e3 https://t.co/82dlJrMhrt",no,opposition,right,conservative
10932,SGP,2021,2021-11-03,Vandaag is het #Dankdag voor Gewas en Arbeid. Een dag om God dankbaar te zijn voor alle goede gaven die Hij ons gaf en een dag om onze zorgen met vertrouwen in Zijn handen te leggen. https://t.co/BZ0yvBBJUL,no,opposition,right,conservative
10933,SGP,2021,2021-11-02,"""Het verhaal was altijd dat met een hoge vaccinatiegraad alles opgelost zou zijn. Nu hebben we een heel hoge vaccinatiegraad, maar blijkt het effect tegen te vallen. Misschien moeten we meer leren leven met het virus.""@keesvdstaaij bij @op1npo na de #persconferentie",no,opposition,right,conservative
10934,SGP,2021,2021-11-02,"""Als we de coronatoegangspas steeds breder inzetten, betekent dat dat we de duimschroeven aandraaien voor ongevaccineerden. Dat is een glibberig pad.""@keesvdstaaij bij @op1npo over de #persconferentie",no,opposition,right,conservative
10935,SGP,2021,2021-11-02,"""Het coronatoegangsbewijs is niet waterdicht en veroorzaakt tweespalt. We kunnen burgers, organisaties, bedrijven en de maatschappij beter wijzen op eigen verantwoordelijkheid.""@keesvdstaaij bij @op1npo naar aanleiding van de #persconferentie",no,opposition,right,conservative
10936,SGP,2021,2021-11-02,"""Er is nog veel winst te behalen met de basismaatregelen. Jammer dat het tijdens de persconferentie zoveel over de coronapas ging, want die levert juist veel verdeeldheid op in de samenleving.""@keesvdstaaij bij @op1npo over de #persconferentie",no,opposition,right,conservative
10937,SGP,2021,2021-10-29,"Vanavond om 19:30 zijn we er weer met een nieuw SGP-Weekjournaal over #corona, #energiekosten, de #grondwet en meer! Kijk mee! 👉 https://t.co/AElnDsX68V https://t.co/jCOMcXxRQb",no,opposition,right,conservative
10938,SGP,2021,2021-10-28,"""Wat is vrijheid uiteindelijk waard als je zegt: je hebt vrijheid, maar je moet wel doen wat wij willen?"" Dat vraagt @keesvdstaaij aan minister De Jonge naar aanleiding van zijn uitspraken over ongevaccineerden. Ga voor het hele fragment naar: https://t.co/CIf40BS8J5 https://t.co/kf6JI7rsYO",no,opposition,right,conservative
10939,SGP,2021,2021-10-28,"""Moet ik echt uitleggen waarom het gevaarlijk is om ongevaccineerden als zondebok aan te wijzen!?""Zie @keesvdstaaij bij @EenVandaag ⬇️https://t.co/4so8WLxP0P",no,opposition,right,conservative
10940,SGP,2021,2021-10-27,De SGP wil slimmer beleid om de stijgende energierekening tegen te gaan. Lees hier de keuzes die Kamerlid @chris_stoffer vanavond voorstelt in het Kamerdebat. https://t.co/oFwp23PYhI,no,opposition,right,conservative
10941,SGP,2021,2021-10-27,Wat eervol dat @CIDI_nieuws de eerste exemplaren van het boek 'De Boycot van Israël' gisteren aan SGP-Kamerleden @keesvdstaaij en @chris_stoffer overhandigde! Eerlijke en betrouwbare informatie over antisemitisme en Israël is en blijft van enorm belang. https://t.co/ID6YawaRaL,no,opposition,right,conservative
10942,SGP,2021,2021-10-27,“Maak ongevaccineerden geen zondebok!” Dat zei @keesvdstaaij tijdens het debat over de VWS-begroting. Kijk verder op ons YouTube-kanaal: https://t.co/iSgl3AcvT3 #coronamaatregelen #coronapas https://t.co/P4YGfLf5re,no,opposition,right,conservative
10943,SGP,2021,2021-10-18,De SGP blijft zich verzetten tegen vaccinatiedrang en -dwang!We houden u graag op de hoogte. Ga voor meer informatie naar ons YouTube-kanaal: https://t.co/q45TLFCaJT,no,opposition,right,conservative
10944,SGP,2021,2021-10-18,En de antwoorden op de laatste vragen: 8 en 9. https://t.co/YMqex5QlaX,no,opposition,right,conservative
10945,SGP,2021,2021-10-18,Vraag en antwoord 6 en 7. https://t.co/jPHPhZQjiP,no,opposition,right,conservative
10946,SGP,2021,2021-10-18,Vraag en antwoord 4 en 5. https://t.co/TYueqdUr3a,no,opposition,right,conservative
10947,SGP,2021,2021-10-18,Antwoorden op vraag 2 en 3. https://t.co/HaHQjycL9s,no,opposition,right,conservative
10948,SGP,2021,2021-10-18,Op 1 september stelde @keesvdstaaij schriftelijke vragen over vaccinatiedrang- en dwang en coronatoegangsbewijzen aan de minister van VWS.Lees hieronder de antwoorden die vandaag binnenkwamen.Draadje. ⬇️,no,opposition,right,conservative
10949,SGP,2021,2021-10-15,"Om 19.30 uur op YouTube: het nieuwe SGP-WEEKJOURNAAL over de politieke afrekencultuur, de gezinsportemonnee en meer! Te bekijken via: https://t.co/h9FLj9REnR https://t.co/5e6HQwDLAw",no,opposition,right,conservative
10950,SGP,2021,2021-10-14,“Waarom kunnen deze gezinnen niet gewoon rekenen op een betrouwbare overheid in plaats van dit ‘jojobeleid’?” Ga voor de hele bijdrage van @chris_stoffer aan het debat over de #kinderbijslag naar ons YouTube-kanaal: https://t.co/uhuicTVpDe https://t.co/3QapvDfWyO,no,opposition,right,conservative
10951,SGP,2021,2021-10-11,Zie ook: https://t.co/RIwgvELpKv,no,opposition,right,conservative
10952,SGP,2021,2021-10-11,#StudioSGP van afgelopen vrijdag nog niet gezien? Bekijk de uitzending over de #coronapas en de #woningnood (met livemuziek van @tenirasturm en @Bruijnmusic) nu terug om ons YouTube-kanaal: https://t.co/pgqLD1kIFx,no,opposition,right,conservative
10953,SGP,2021,2021-10-11,De 29e nog niets gepland? Aanmelden is nog steeds mogelijk!,no,opposition,right,conservative
10954,SGP,2021,2021-10-11,Parlementaire nestor Kees van der Staaij in @telegraaf: ’Stop afrekencultuur in Kamer’ https://t.co/aAgqh8pEzf,no,opposition,right,conservative
10955,SGP,2021,2021-10-09,"Dr. Aart Nederveen: ""Mij valt op dat het zorgpersoneel het coronabeleid van de regering - maatregelen, vaccinatie en de #coronapas - juist niet als helpend ervaart.""Bekijk de hele uitzending van #StudioSGP op ons YouTube-kanaal via: https://t.co/ywQT6vnN8D https://t.co/kqOBb7wSl1",no,opposition,right,conservative
10956,SGP,2021,2021-10-08,"Kijk over 30 min. live mee met #StudioSGP over de #coronapas, de #woningmarkt en de politieke actualiteit. Te gast zijn @chris_stoffer, Aart Nederveen, @Arnoudproos en @AndrevanLuijk. Ook is er livemuziek van @TeniraSturm  en Dennis de Bruijn. Kijk mee! 👉 https://t.co/ywQT6vnN8D",no,opposition,right,conservative
10957,SGP,2021,2021-10-08,Verder is er livemuziek van @TeniraSturm en Dennis de Bruijn. Kijkt u mee? 👉  https://t.co/ywQT6vnN8D,no,opposition,right,conservative
10958,SGP,2021,2021-10-07,@TeniraSturm en Dennis de Bruijn verzorgen live muziek. Meekijken kan morgenavond om 19.30 op ons YouTube-kanaal via https://t.co/ywQT6v6bK3. Graag tot dan! (2/2),no,opposition,right,conservative
10959,SGP,2021,2021-10-07,Morgenavond zijn we er weer met #StudioSGP. Met Tweede Kamerlid @chris_stoffer en hoogleraar Aart Nederveen bespreken we de #coronapas. We bespreken de #woningnood met wethouder @Arnoudproos en makelaar / financieel expert @AndrevanLuijk. (1/2) https://t.co/ldK0PnQO2P,no,opposition,right,conservative
